Unnamed: 0,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight
2537,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065
154,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31
3710,0.685,0.535,0.175,1.432,0.637,0.247,0.46
3009,0.255,0.185,0.065,0.074,0.0305,0.0165,0.02
1686,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309
2901,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175
3359,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315
625,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225
2733,0.415,0.335,0.1,0.358,0.1689999999999999,0.067,0.105
4078,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225
1346,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237
569,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985
4121,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15
1758,0.735,0.59,0.215,1.747,0.7275,0.4029999999999999,0.557
1816,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389
2065,0.535,0.42,0.13,0.6990000000000001,0.3125,0.1565,0.2035
127,0.385,0.29,0.085,0.2505,0.1119999999999999,0.061,0.08
3394,0.62,0.48,0.16,1.0765,0.412,0.253,0.3
3327,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425
4164,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081
2006,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805
2975,0.32,0.215,0.095,0.305,0.14,0.067,0.0885
980,0.55,0.445,0.155,0.9905,0.544,0.178,0.218
2300,0.48,0.405,0.13,0.6375,0.2769999999999999,0.1445,0.21
190,0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325
1139,0.575,0.47,0.165,0.8690000000000001,0.435,0.1969999999999999,0.238
992,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276
699,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195
4016,0.64,0.525,0.175,1.382,0.6459999999999999,0.3115,0.37
606,0.345,0.27,0.09,0.195,0.078,0.0455,0.059
180,0.57,0.48,0.18,0.9395,0.3989999999999999,0.2,0.295
301,0.54,0.435,0.175,0.892,0.322,0.174,0.335
2544,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435
3918,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345
3934,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215
1060,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025
3999,0.415,0.31,0.095,0.34,0.181,0.057,0.083
4080,0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095
2565,0.45,0.35,0.12,0.4679999999999999,0.2005,0.1065,0.1325
4172,0.565,0.45,0.165,0.887,0.37,0.239,0.249
1069,0.375,0.28,0.08,0.2345,0.1125,0.0455,0.067
2524,0.58,0.46,0.18,1.145,0.48,0.2769999999999999,0.325
2205,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042
1243,0.385,0.28,0.085,0.2175,0.0969999999999999,0.038,0.067
3243,0.655,0.51,0.16,1.092,0.396,0.2825,0.37
16,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
3583,0.625,0.5,0.175,1.273,0.564,0.302,0.374
3120,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223
1215,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038
546,0.255,0.195,0.065,0.08,0.0315,0.018,0.027
3587,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365
658,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41
3830,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235
3067,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395
3875,0.295,0.225,0.09,0.1385,0.048,0.046,0.05
1504,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315
959,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535
2926,0.61,0.425,0.155,1.0485,0.507,0.1955,0.2739999999999999
2331,0.59,0.46,0.155,0.906,0.327,0.1485,0.335
3680,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317
797,0.44,0.335,0.11,0.3939999999999999,0.157,0.096,0.122
3348,0.49,0.385,0.115,0.6829999999999999,0.3265,0.1615,0.165
225,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155
2074,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356
3354,0.455,0.36,0.11,0.4385,0.206,0.098,0.125
1799,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251
2485,0.355,0.26,0.09,0.1925,0.077,0.038,0.065
562,0.475,0.35,0.115,0.452,0.1715,0.092,0.155
3436,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075
2277,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425
2085,0.705,0.57,0.185,1.761,0.747,0.3725,0.488
1693,0.625,0.485,0.15,1.044,0.4379999999999999,0.2865,0.278
2797,0.64,0.505,0.155,1.1955,0.5565,0.211,0.346
1045,0.69,0.505,0.2,1.872,0.893,0.4015,0.48
3446,0.5,0.385,0.11,0.596,0.3015,0.104,0.151
469,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465
954,0.49,0.385,0.125,0.649,0.32,0.124,0.1695
459,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235
2735,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015
4087,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755
639,0.51,0.4,0.13,0.5735,0.2189999999999999,0.1365,0.195
3937,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295
1218,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385
1158,0.605,0.475,0.14,1.1175,0.555,0.257,0.2739999999999999
1415,0.695,0.565,0.19,1.7635,0.7465,0.3989999999999999,0.4975
3844,0.57,0.45,0.155,0.91,0.326,0.1895,0.355
1527,0.72,0.565,0.2,2.1055,1.017,0.363,0.494
815,0.325,0.25,0.08,0.1735,0.0765,0.0345,0.049
1300,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21
4063,0.63,0.515,0.16,1.336,0.5529999999999999,0.3205,0.35
2848,0.625,0.485,0.16,1.254,0.591,0.259,0.3485
1603,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295
160,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34
1704,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685
956,0.495,0.4,0.135,0.61,0.272,0.1435,0.144
3791,0.65,0.495,0.175,1.227,0.528,0.258,0.37
3234,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42
2869,0.37,0.28,0.085,0.198,0.0805,0.0455,0.0579999999999999
3777,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265
4111,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785
877,0.635,0.5,0.15,1.376,0.6495,0.361,0.31
1919,0.605,0.49,0.165,1.071,0.482,0.1935,0.352
2961,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325
1884,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18
2200,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44
98,0.47,0.37,0.13,0.5225,0.201,0.133,0.165
4009,0.61,0.49,0.16,1.146,0.597,0.246,0.265
2557,0.39,0.295,0.1,0.2789999999999999,0.1155,0.059,0.08
3183,0.565,0.44,0.115,0.9185,0.4039999999999999,0.1785,0.29
3298,0.62,0.5,0.175,1.146,0.477,0.23,0.39
253,0.575,0.46,0.185,1.094,0.4485,0.217,0.345
103,0.53,0.415,0.14,0.7240000000000001,0.3105,0.1675,0.205
1445,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075
1443,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103
1648,0.59,0.49,0.165,1.207,0.5589999999999999,0.235,0.309
586,0.52,0.425,0.17,0.6805,0.28,0.174,0.195
627,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09
1696,0.63,0.49,0.17,1.1745,0.5255,0.273,0.3389999999999999
3191,0.65,0.515,0.18,1.3315,0.5665,0.347,0.405
2101,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215
2199,0.68,0.55,0.2,1.596,0.525,0.4075,0.585
403,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2
1154,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24
2255,0.51,0.395,0.145,0.6185,0.216,0.1385,0.24
2863,0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505
1682,0.62,0.49,0.16,1.0659999999999998,0.446,0.246,0.305
3170,0.57,0.465,0.155,0.872,0.3245,0.239,0.285
3979,0.495,0.375,0.115,0.6245,0.282,0.143,0.155
2056,0.475,0.38,0.14,0.6890000000000001,0.3165,0.1315,0.1955
3062,0.635,0.505,0.165,1.251,0.5770000000000001,0.2269999999999999,0.3825
4034,0.51,0.405,0.125,0.6925,0.327,0.155,0.1805
3108,0.375,0.285,0.08,0.226,0.0975,0.04,0.0725
452,0.665,0.555,0.195,1.4385,0.581,0.354,0.36
3723,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325
2301,0.52,0.425,0.15,0.813,0.385,0.2015,0.23
1327,0.565,0.39,0.125,0.7440000000000001,0.352,0.13,0.1685
2944,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348
2049,0.445,0.32,0.12,0.3779999999999999,0.152,0.0825,0.12
880,0.65,0.525,0.175,1.4715,0.675,0.315,0.3989999999999999
3643,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125
4112,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525
623,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17
2393,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043
3925,0.47,0.35,0.115,0.487,0.1955,0.127,0.155
1787,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228
262,0.53,0.42,0.165,0.8945,0.319,0.239,0.245
1634,0.575,0.47,0.155,1.116,0.509,0.238,0.34
3369,0.61,0.46,0.17,1.278,0.41,0.257,0.37
1438,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08
2198,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03
1969,0.67,0.53,0.205,1.4015,0.643,0.2465,0.416
2520,0.525,0.425,0.19,0.872,0.4625,0.1725,0.1989999999999999
1802,0.61,0.475,0.15,1.1135,0.5195,0.2575,0.3005
640,0.325,0.24,0.085,0.173,0.0795,0.038,0.05
4170,0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405
2385,0.45,0.345,0.115,0.496,0.1905,0.1169999999999999,0.14
2598,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29
4013,0.625,0.505,0.175,1.131,0.5425,0.2265,0.3229999999999999
1959,0.65,0.51,0.155,1.189,0.483,0.278,0.3645
2976,0.43,0.345,0.115,0.4295,0.212,0.108,0.109
488,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235
1843,0.435,0.33,0.105,0.335,0.156,0.0555,0.105
1734,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308
2911,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195
3219,0.675,0.525,0.175,1.402,0.483,0.3205,0.465
146,0.46,0.35,0.12,0.515,0.2239999999999999,0.108,0.1565
1534,0.3,0.23,0.085,0.1169999999999999,0.05,0.0175,0.0415
1986,0.135,0.13,0.04,0.0289999999999999,0.0125,0.0065,0.008
1369,0.615,0.475,0.155,1.004,0.4475,0.193,0.2895
2450,0.42,0.33,0.125,0.4629999999999999,0.186,0.11,0.145
4127,0.55,0.445,0.11,0.7935,0.3779999999999999,0.142,0.26
3002,0.645,0.505,0.185,1.463,0.5920000000000001,0.3905,0.416
2811,0.725,0.57,0.19,2.3305,1.253,0.541,0.52
659,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33
1794,0.575,0.45,0.13,0.8145,0.4029999999999999,0.1715,0.213
3420,0.595,0.475,0.165,1.148,0.444,0.214,0.37
2511,0.425,0.31,0.105,0.365,0.159,0.0825,0.105
3397,0.475,0.375,0.15,0.5589999999999999,0.1955,0.1215,0.1945
186,0.63,0.48,0.15,1.0525,0.392,0.336,0.285
1147,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253
3272,0.465,0.36,0.125,0.4365,0.1689999999999999,0.1075,0.145
608,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081
2191,0.645,0.495,0.185,1.4935,0.5265,0.2785,0.455
2799,0.64,0.495,0.17,1.139,0.5395,0.282,0.285
3582,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319
1930,0.62,0.49,0.16,1.035,0.44,0.2525,0.285
3029,0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196
197,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465
3681,0.615,0.47,0.175,1.242,0.5675,0.287,0.317
2931,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29
3908,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145
2327,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2
293,0.565,0.455,0.175,1.013,0.342,0.207,0.35
766,0.59,0.445,0.13,1.1325,0.3825,0.2339999999999999,0.32
400,0.485,0.365,0.12,0.5885,0.27,0.131,0.175
122,0.515,0.425,0.14,0.7659999999999999,0.304,0.1725,0.255
3255,0.3,0.23,0.075,0.15,0.0605,0.042,0.045
202,0.5,0.4,0.145,0.63,0.2339999999999999,0.1465,0.23
3510,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38
835,0.45,0.35,0.13,0.547,0.245,0.1405,0.1405
2294,0.525,0.425,0.12,0.7020000000000001,0.3335,0.1465,0.22
1439,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855
1733,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315
1695,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995
2777,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22
1707,0.645,0.5,0.175,1.286,0.5645,0.288,0.386
4109,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139
1153,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565
1661,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635
3474,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06
2432,0.61,0.485,0.165,1.087,0.4255,0.2319999999999999,0.38
3990,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505
1759,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482
854,0.57,0.435,0.13,0.7535,0.349,0.1755,0.1939999999999999
1589,0.52,0.41,0.145,0.6459999999999999,0.2965,0.1595,0.165
2267,0.61,0.48,0.175,1.0675,0.391,0.216,0.42
641,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39
1,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
2160,0.69,0.55,0.2,1.8465,0.732,0.472,0.57
698,0.43,0.335,0.12,0.444,0.155,0.1145,0.14
4128,0.555,0.435,0.145,0.9205,0.4039999999999999,0.2275,0.255
2999,0.635,0.525,0.18,1.3695,0.634,0.318,0.363
3696,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355
1636,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355
3184,0.67,0.545,0.175,1.707,0.6995,0.387,0.575
3458,0.61,0.47,0.16,1.0745,0.4925,0.236,0.29
3457,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455
3878,0.45,0.355,0.115,0.478,0.18,0.1185,0.155
3581,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29
1291,0.515,0.42,0.135,0.711,0.337,0.144,0.205
4048,0.625,0.495,0.16,1.234,0.6335,0.192,0.35
2489,0.49,0.39,0.135,0.5920000000000001,0.242,0.096,0.1835
1520,0.67,0.5,0.19,1.519,0.616,0.3879999999999999,0.415
1853,0.495,0.38,0.145,0.5,0.205,0.148,0.1505
1136,0.575,0.46,0.145,0.9945,0.466,0.2289999999999999,0.265
3763,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895
3304,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22
4099,0.67,0.525,0.18,1.4915,0.728,0.3429999999999999,0.381
1631,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825
3743,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516
3445,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645
3898,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275
1998,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495
663,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09
683,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29
1257,0.43,0.34,0.0,0.428,0.2065,0.086,0.115
4145,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657
4006,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247
3748,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091
317,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12
648,0.46,0.35,0.12,0.4885,0.193,0.105,0.155
1434,0.375,0.28,0.085,0.3155,0.187,0.046,0.067
1479,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385
709,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032
3430,0.325,0.24,0.075,0.152,0.065,0.0305,0.045
1282,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065
1768,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645
972,0.525,0.415,0.14,0.7240000000000001,0.3475,0.173,0.175
2675,0.6,0.49,0.21,1.9875,1.005,0.419,0.491
2680,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725
1306,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.2289999999999999
1400,0.65,0.59,0.22,1.662,0.77,0.3779999999999999,0.435
1408,0.66,0.495,0.21,1.548,0.7240000000000001,0.3525,0.3925
3296,0.605,0.485,0.165,1.0735,0.4370000000000001,0.205,0.33
2237,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4
3302,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52
1496,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312
3419,0.59,0.47,0.135,1.1685,0.539,0.2789999999999999,0.28
2038,0.28,0.215,0.08,0.132,0.072,0.022,0.033
1529,0.74,0.57,0.18,1.8725,0.9115,0.4270000000000001,0.446
1663,0.605,0.475,0.145,0.884,0.3835,0.1905,0.27
1354,0.6,0.475,0.15,1.12,0.565,0.2465,0.27
4162,0.385,0.255,0.1,0.3175,0.1369999999999999,0.068,0.092
3869,0.49,0.385,0.16,0.6559999999999999,0.2455,0.171,0.205
4134,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271
3627,0.715,0.525,0.2,1.89,0.95,0.436,0.4305
1643,0.58,0.435,0.15,0.8340000000000001,0.428,0.1515,0.23
1051,0.735,0.6,0.22,2.555,1.1335,0.44,0.6
795,0.515,0.405,0.145,0.695,0.215,0.1635,0.2339999999999999
2693,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336
3060,0.63,0.515,0.175,1.1955,0.4920000000000001,0.247,0.37
4024,0.33,0.245,0.065,0.1445,0.0579999999999999,0.032,0.0505
1597,0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135
2604,0.62,0.485,0.175,1.2155,0.545,0.253,0.345
2729,0.405,0.305,0.1,0.268,0.1145,0.053,0.085
2625,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584
1819,0.695,0.53,0.19,1.726,0.7625,0.436,0.455
3157,0.43,0.35,0.09,0.397,0.1575,0.089,0.12
3314,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125
1722,0.655,0.51,0.15,1.043,0.4795,0.223,0.305
3910,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168
1183,0.665,0.525,0.16,1.3630000000000002,0.629,0.2789999999999999,0.34
2572,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136
1059,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225
540,0.5,0.375,0.14,0.604,0.242,0.1415,0.179
3242,0.635,0.48,0.19,1.467,0.5825,0.303,0.42
1678,0.62,0.485,0.18,1.154,0.4935,0.256,0.315
2796,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465
4096,0.635,0.5,0.175,1.477,0.684,0.3005,0.39
3478,0.435,0.335,0.11,0.411,0.2025,0.0945,0.1
2532,0.625,0.49,0.155,1.33,0.6675,0.259,0.33
1757,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655
1923,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985
95,0.665,0.535,0.195,1.606,0.5755,0.3879999999999999,0.48
1020,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745
563,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185
3312,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215
2790,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324
863,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205
3646,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355
3762,0.53,0.395,0.115,0.475,0.2025,0.1009999999999999,0.148
1484,0.59,0.465,0.15,1.151,0.613,0.239,0.2515
2939,0.625,0.49,0.145,0.92,0.4370000000000001,0.1735,0.28
3625,0.67,0.525,0.195,1.42,0.573,0.368,0.3905
1881,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23
1038,0.66,0.495,0.195,1.6275,0.594,0.3595,0.485
206,0.4,0.3,0.11,0.315,0.109,0.067,0.12
392,0.47,0.375,0.125,0.5615,0.252,0.1369999999999999,0.18
2842,0.6,0.475,0.175,1.11,0.5105,0.256,0.285
870,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41
397,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185
2814,0.275,0.2,0.055,0.0925,0.038,0.021,0.026
4085,0.585,0.51,0.16,1.218,0.639,0.241,0.3
3289,0.535,0.42,0.16,0.72,0.275,0.1639999999999999,0.225
1028,0.645,0.5,0.175,1.3385,0.633,0.299,0.349
3840,0.53,0.41,0.145,0.8255,0.375,0.204,0.245
2690,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285
1485,0.59,0.46,0.145,0.9905,0.4529999999999999,0.2205,0.275
4130,0.58,0.45,0.14,0.8240000000000001,0.3465,0.1765,0.263
2660,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105
3810,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175
960,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825
1570,0.475,0.36,0.1,0.4285,0.1965,0.099,0.1119999999999999
4058,0.695,0.56,0.185,1.7715,0.8195,0.331,0.4370000000000001
2773,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25
1895,0.57,0.455,0.155,0.8320000000000001,0.3585,0.174,0.2769999999999999
2731,0.41,0.315,0.1,0.3,0.124,0.0575,0.1
2146,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185
804,0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155
1751,0.71,0.54,0.205,1.5805,0.802,0.287,0.435
3645,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135
2454,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027
502,0.62,0.47,0.225,1.115,0.3779999999999999,0.2145,0.36
3119,0.525,0.4,0.135,0.7140000000000001,0.318,0.138,0.208
3104,0.66,0.525,0.2,1.489,0.6065,0.3795,0.421
2977,0.43,0.33,0.1,0.449,0.254,0.0825,0.0969999999999999
779,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195
1863,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168
200,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135
2182,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355
3099,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505
2088,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602
3065,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015
2278,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17
3561,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365
391,0.475,0.375,0.125,0.593,0.2769999999999999,0.115,0.18
1495,0.62,0.435,0.155,1.012,0.477,0.236,0.275
2695,0.65,0.51,0.155,1.4069999999999998,0.7215,0.298,0.335
2027,0.565,0.445,0.145,0.9255,0.4345,0.212,0.2475
2568,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107
64,0.52,0.4,0.12,0.58,0.2339999999999999,0.1315,0.185
3884,0.29,0.225,0.075,0.152,0.071,0.059,0.045
2062,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515
492,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41
379,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33
3993,0.72,0.6,0.235,2.2385,0.984,0.411,0.621
1076,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035
878,0.635,0.485,0.165,1.2945,0.6679999999999999,0.2605,0.2715
337,0.59,0.45,0.185,1.283,0.473,0.276,0.425
1016,0.63,0.485,0.155,1.278,0.637,0.275,0.31
1275,0.48,0.37,0.125,0.5435,0.244,0.1009999999999999,0.165
3798,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465
3342,0.43,0.33,0.095,0.34,0.1315,0.085,0.1119999999999999
995,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237
1981,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501
161,0.605,0.485,0.16,1.222,0.53,0.2575,0.28
1500,0.63,0.5,0.175,1.1105,0.467,0.268,0.3289999999999999
3843,0.575,0.45,0.16,0.955,0.44,0.1685,0.27
2613,0.635,0.495,0.195,1.297,0.556,0.2985,0.37
3461,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345
1021,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335
3073,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485
3943,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4
1585,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138
1955,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675
3152,0.47,0.375,0.105,0.513,0.2319999999999999,0.142,0.13
34,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49
4014,0.625,0.48,0.175,1.065,0.4865,0.259,0.285
775,0.53,0.41,0.165,0.732,0.1889999999999999,0.17,0.31
2556,0.38,0.285,0.085,0.237,0.115,0.0405,0.07
1478,0.575,0.465,0.15,1.08,0.595,0.2065,0.238
1363,0.61,0.45,0.15,0.871,0.407,0.1835,0.25
2612,0.635,0.495,0.18,1.596,0.617,0.317,0.37
2824,0.46,0.365,0.115,0.511,0.2365,0.118,0.123
2041,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054
241,0.27,0.2,0.07,0.1,0.034,0.0245,0.035
2061,0.5,0.38,0.14,0.6355,0.2769999999999999,0.143,0.1785
2363,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305
600,0.535,0.42,0.145,0.926,0.3979999999999999,0.1965,0.25
2435,0.465,0.38,0.135,0.579,0.208,0.1095,0.22
2888,0.51,0.4,0.125,0.5935,0.239,0.13,0.204
646,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035
3890,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185
3556,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975
3202,0.62,0.485,0.22,1.511,0.5095,0.284,0.51
1528,0.725,0.575,0.24,2.21,1.351,0.413,0.5015
1267,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141
1899,0.575,0.45,0.13,0.785,0.318,0.193,0.2265
3005,0.68,0.54,0.21,1.7885,0.8345,0.408,0.4370000000000001
2734,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1
189,0.585,0.46,0.17,0.9325,0.365,0.271,0.29
1806,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344
975,0.53,0.425,0.15,0.8495,0.3279999999999999,0.2319999999999999,0.2019999999999999
